job_source,keyword,job_title,company,job_description,job_id
Jobstreet,Computer Science,AI/ML Engineer,PT Adiwisista Finansial Teknologi (danai.id),"REPONSIBILITIES
- Design, develop, and deploy end-to-end AI/ML solutions (from data pipelines to production-ready models) for enterprise applications such as predictive analytics, computer vision, NLP, or recommendation systems.
- Research and implement state-of-the-art machine learning algorithms and frameworks to solve complex business problems.
- Optimize models for scalability, performance, and reliability in production environments.
- Collaborate with cross-functional teams (data engineers, product managers, and stakeholders) to integrate AI/ML solutions into existing systems.
- Maintain and improve existing machine learning models and pipelines.
- Document processes, experiments, and results for knowledge sharing and reproducibility.
REQUIREMENTS
- Minimum degree in Computer Science, Data Science, Mathematics, Electrical Engineering, or related fields.
- Strong teamwork and communication skills to collaborate with technical and non-technical stakeholders.
- Ability to work under pressure and meet tight deadlines in a fast-paced environment.
- Proficient in programming languages such as Python, R, Java, or C++.
- Hands-on experience with machine learning frameworks (e.g., TensorFlow, PyTorch, Scikit-learn) and libraries (e.g., Pandas, NumPy).
- Experience with data preprocessing, feature engineering, and working with large datasets (SQL, NoSQL, or big data tools like Spark/Hadoop).
- Familiarity with cloud platforms (AWS, Google Cloud, Azure) and MLOps tools (e.g., MLflow, Kubeflow) for model deployment and monitoring.",44
Jobstreet,Computer Science,QA Engineer,Bookandlink (PT Surya Jagat Mandiri),"Collaborate with cross-functional teams, including developers, product managers, and stakeholders, to understand project requirements and ensure quality deliverables.
Develop and execute test plans, test cases, and test scripts for both manual and automated testing.
Perform functional, regression, and performance testing to identify software defects and ensure adherence to quality standards.
Work closely with development teams to reproduce and debug issues, providing detailed reports and collaborating on resolutions.
Implement and maintain automated testing frameworks and tools to increase testing efficiency.
Stay updated on industry best practices and emerging testing technologies to improve QA processes continuously.
Contribute to the enhancement of the overall software development lifecycle.
Proven experience as a QA Engineer or similar role.
Strong knowledge of software QA methodologies, tools, and processes.
Experience with both manual and automated testing techniques.
Proficiency in programming/scripting languages such as; php, golang, or JavaScript.
Familiarity with test automation tools (e.g., Jmater, Katalon, Postman) .
Solid understanding of web and mobile application testing.
Excellent analytical and problem-solving skills.
Strong communication and collaboration abilities.
Bachelor's degree in Computer Science, Engineering, or a related field.
Domiciled or based in Bali
Salary.
Health insurance (BPJS and BPJS Ketenagakerjaan).
Laptop is provided
Hybrid work options.
Professional development opportunities.
Quality Assurance: 2 years (Preferred)
Katalon Studio: 2 years (Preferred)",45
Jobstreet,Informatics,Technical Support,PT Centrindo Palmax,"Educational Requirement: Diploma or Bachelor Degree (D3/S1) in Mechanical or Electrical Engineering.
Age Limit: Candidates must be under 35 years old.
Experience Level: Open to fresh graduates.
Language Proficiency: Strong command of English in reading, writing, and speaking.
Technical Skills: Basic knowledge of industrial mechanical & steam equipment, understanding of palm oil industry and electrical engineering would be a great plus point, and basic computer skill.
Personal Attributes: Excellent communication skills, fast learner, detail-oriented, and strong analytical abilities.
Mobility: Willing to travel and work on-site as required.
Provide technical support to the sales team on various projects.
Oversee commissioning and troubleshoot mechanical products.
Conduct detailed surveys and analyses of customer processes and factory systems.
Report progress and findings to superiors, ensuring clear and concise communication of project status.",46
Jobstreet,Informatics,Staff IT / System Development,PT EDS Manufacturing Indonesia Wiring Harness,"Education Min. SLTA
Mastering Ms. Office
Estate programming language
Mastering Data Base Query (MySQL, SQL Server, Postgre)
Able to create desktop, web and mobile android -based applications
Mastering the Operating System (Windows & Server)
Understand cyber
Able to manage documents & assets IT well
Able to communicate well",47
Jobstreet,Informatics,IT Support Officer,PT Teknologi Skoring Nusantara,"D3/ S1 in the field of computer or related.
Min. 2 years in a similar position.
Familiar with quality control on IT devices.
Familiar with the handling of Helpdesk IT Onsite and Hybrid tickets.
Familiar with the use of remote tools such as Anydesk, TeamViewer, Microsoft Remote Desktop, Splashtop, etc.
Mastering the improvement of hardware and PC, Laptop (HP, Lenovo, Macbook, Dell), Smartphone (Android, iOS)
Mastering Windows OS Installation, Linux, MacOS Basic Network and NAS (Network Attached Storage)
Mastering repair and upgrade hardware and laptop and computer software
Accustomed to dismantling and installing laptop/ computer parts parts
Preferably those who have comptia A+(IT Support) certification, network+, MTCNA, Server+, or equivalent.
Preferably those who are accustomed to using Active Directory and Nas Storage systems.
Ready to join as soon as possible and live in Jakarta.
Complete IT Support tickets according to the applicable work procedures.
Preparing IT/ Device devices (PCs, Laptops, Printers, Routers, AP, etc.) to be ready for user.
Meet improvements and maintain IT/ device devices to be ready for user use, including in the lending period of repairs.
Complete IT Support tickets according to the applicable work procedures.
Provides a diagnosis of constraints and troubleshooting IT/ device devices.
Backup & restore data, cloning OS/Data, and support IT asset management.
Conduct regular technical documentation, including ticket status updates, job logs, and IT devices/ devices.
Carry out visits in order to maintain and provide light training or training to users.
Develop and update ITSM documentation accurately and regularly.",48
Jobstreet,Informatics,IT Trainee,PT Hartono Plantation Indonesia,"Graduates of S1/D3 Informatics Engineering, Information Systems, Computer Science, or related fields
Have basic knowledge about the operating system, network, and general software
Able to think analytically and solve technical problems
Communicative and able to work together in the team
High motivation to learn and develop in the world of IT

🚀 About the program:
 IT Trainee Program from [Company Name] is specifically designed for young talents who want to start a career in the field of information technology. This program provides intensive training and direct experience in the following three specialization channels:
Infrastructure Trainee
Software Developer Trainee
SAP Trainee (Functional & Technical)
Participants will be guided directly by experienced professionals and have a great opportunity to be part of our IT team after the program is completed.
📌 1. Infrastructure Trainee
Main task:
Supports the company's operational network, servers and IT systems
Installation, Configuration, and Maintenance of Hardware & Software
Troubleshooting and monitoring network and security systems
Special Qualifications:
Understand network concepts (LAN/WAN), servers, firewalls, and clouds
Familiar with Windows/Linux Server becomes added value
💻 2. Software Developer Trainee
Main task:
Help the development and maintenance of internal applications
Writing code, debugging, and testing the application module
Involved in fire development and system integration
Special Qualifications:
Mastering at least one programming language (Java, Python, PHP, JavaScript, etc.)
Basic understanding of OOP and Database (MySQL, PostgreSQL, etc.)
📊 3. SAP Trainee (Functional & Technical)
Main task:
Supports the SAP team in the analysis of user needs and module configurations
Helping Functional and Technical Documentation SAP
Learning and involved in Development (ABAP) or implementation of the SAP (FI/Co/MM/SD/PP) module
Special Qualifications:
Interested in the ERP system, especially SAP
Has a basic understanding of the SAP module (added value)
Students/alumni from the Department of Information Systems, Accounting, Industrial Engineering, etc.
Supports the company's operational network, servers and IT systems
Installation, Configuration, and Maintenance of Hardware & Software
Troubleshooting and monitoring network and security systems
Understand network concepts (LAN/WAN), servers, firewalls, and clouds
Familiar with Windows/Linux Server becomes added value
Help the development and maintenance of internal applications
Writing code, debugging, and testing the application module
Involved in fire development and system integration
Mastering at least one programming language (Java, Python, PHP, JavaScript, etc.)
Basic understanding of OOP and Database (MySQL, PostgreSQL, etc.)
Supports the SAP team in the analysis of user needs and module configurations
Helping Functional and Technical Documentation SAP
Learning and involved in Development (ABAP) or implementation of the SAP (FI/Co/MM/SD/PP) module
Interested in the ERP system, especially SAP
Has a basic understanding of the SAP module (added value)
Students/alumni from the Department of Information Systems, Accounting, Industrial Engineering, etc.",49
Jobstreet,Informatics,IT Developer,PT Minova Infotech Solutions,"Education: Bachelor from Engineering Faculty, preferable from Informatics Engineering with Min. GPA 2.75
Maximum 32 years old
Strong skill in OOP with C#. NET Development using Visual Studio, including ASP. NET & Web Forms, and Windows Forms.
Have experience to handle Web UI style behavior using CSS and JavaScript.
Understanding the basics of RESTful APIs and have experience in Web API development
Have experience in developing Mobile Apps (Android/IOS)
Able to create report using Report Viewer / Reporting Services.
Have experience in Sencha 6 Framework.
Have experience in many database platform using ADO, NET and LINQ.
Have exposure in ASP. NET MVC.
Have exposure in React Native",50
Jobstreet,Informatics,IT AI Roles,PT Supra Primatama Nusantara(Biznet),"Programming Languages: Proficiency in Python, R, Java, Flask/FastAPI, C++, or other relevant languages.
Machine Learning Frameworks: Experience with TensorFlow, PyTorch, Keras, or similar frameworks.
Data Manipulation and Analysis: Skills in using tools like Pandas, NumPy, and SQL.
Cloud Platforms: Experience with AWS, Google Cloud, Azure, or other cloud services.
AI Algorithms: Knowledge of neural networks, natural language processing, computer vision, and reinforcement learning.
Software Development: Understanding of software engineering principles, version control (Git), and CI/CD pipelines
Bachelor’s Degree in Computer Science, Information Technology, Artificial Intelligence, Data Science, or a related field.
Design, develop, and deploy machine learning models.
Preprocess and analyze large datasets to extract meaningful insights.
Optimize existing machine learning models for performance and scalability.
Collaborate with data scientists and software engineers to integrate AI solutions into products.
Stay updated with the latest advancements in AI/ML technologies.
Having great programming skills in Python, R, or Java.
Experience with machine learning frameworks like TensorFlow or PyTorch.
Knowledge of data preprocessing and feature engineering techniques.
Analyze complex datasets to identify trends and patterns.
Develop predictive models and algorithms.
Communicate findings to stakeholders through visualizations and reports.
Collaborate with cross-functional teams to implement data-driven solutions.
Continuously improve models based on new data and feedback.
Proficient in data analysis tools and programming languages.
Strong understanding of statistical methods and machine learning algorithms.
Experience with data visualization tools like Tableau or Power BI",51
Jobstreet,Informatics,SAP Bootcamp,PT Achiera Global Utama,"What is the monthly salary do you want?
Which qualifications do you have?
How long do you need to tell your company right now?
How do you judge your English skills?",52
Jobstreet,Informatics,IT Support and Infrastructure,PT Labo Biotech Indonesia,"Bachelor’s degree in computer science/IT
Experience in ERP system implementation, such as ODOO, ERPNext, SAP, etc. (ERPNext experience is a plus)
Ability to manage and coordinate the implementation of the company’s internal ERP system
Proficient in programming languages, including Python, JavaScript, HTML, MySQL, and MariaDB
Highly systematic and organized in project management, with the ability to create detailed documentation
Experience in operating, servicing, and maintaining internal servers, VPS, networks, and company computers
Strong problem-solving skills and creative thinking abilities
Excellent communication skills for collaboration and technical support",53
Jobstreet,Informatics,Network Engineer,Jasnikom Gemanusa,"Bachelor's Degree in Engineering (Computer/Telecommunication/Network), Computer Science/Information Technology or equivalent
Have a Cisco Certificate such as CCNA
Willing to be placed in offshore and remote area
Having a healthy body and healthy eyes
Willing to work in elevation area
Able to work individually or team and in under pressure situation
Have the ability to analyze technical problems, draw conclusions and provide recommendations / proposed the solutions.
Having knowledge about HSE
Fluent in English is a must
Monitor and maintain services, devices, support, interconnection with third parties and performance services in the work area to keep it functioning properly
Check and repairing level one if there is a problem with the device.
Escalate to the Network Support Coordinator if there is a disruption to our services
Making a regular task updates report and device performance status reports continuously
Coordinate with the customer person in charge and our internal team",54
Jobstreet,Informatics,IT Internship,PT Astra Visteon Indonesia,"Front and Back End Developer for supporting Warehouse & Manufacturing's application
Support IT department
Support Digitalization
Diploma or Bachelor Degree majoring Informatics Engineering
Familiar with SQL, PHP and IIS
Have a good Time Management
Have a good communication and team work
Fast learner and adaptive",55
Jobstreet,Informatics,Staff IT,Resto Superpenyet Group,"- Receive, prioritize and complete requests for IT assistance.- Buy IT hardware, software and other matters related to this matter .- Installation, maintenance and provision of daily support for Windows & Macintosh Hardware & Macintosh, Equipment including printers, scanners, external hard-drives, etc.- Correspondence with external service providers including internet service providers, email service providers, hardware, and software suppliers, and software suppliers, etc. and receipts with suppliers for needs related to IT.- Providing data / information needed for making regular department reports. - Male/Female- Experienced-S1- 20- 35 years- Candidates are required to upload photos- City according to work placement (Semarang City)",56
Jobstreet,Informatics,Network Security Specialist,CTI Group,"Job Description
1) Understanding client's business needs and technical requirements
2) Designing and present network security solution to customer
3) Perform technical demonstration and testing to ensure meet the customer expectations and provide document needed
Minimum Qualifications
1) Bachelor's Degree in Informatics Engineering / Telecommunication / Computer Engineering
2) Familiar with security Firewall such as Fortinet, Checkpoint, etc.
3) Familiar with cisco router and switches
4) Certifications related to network or security will be a plus",57
Jobstreet,Informatics,IT & Administration Supervisor,PT. ZHC ALADIN INTERNATIONAL,"Job Description:
• Oversee and manage the company’s IT infrastructure and systems to ensure optimal operation across departments.
• Provide technical support, handle troubleshooting for hardware, software, and network issues.
• Collaborate with various departments to integrate IT solutions with operational processes for enhanced efficiency.
• Perform routine monitoring, maintenance, and upgrades of IT systems and networks.
• Develop and implement IT policies, ensuring systems and practices adhere to company standards.
• Support operational functions through administrative tasks, facilitating smooth daily business processes.
• Manage documentation and reporting related to IT performance, operational processes, and departmental requirements.
• Provide operational support where needed, contributing to the effectiveness of business functions and procedures.
• Supervise and assist team members, ensuring they are well-equipped to meet operational goals.
• Coordinate with vendors and service providers for necessary system updates, technical troubleshooting, and solutions.
Requirements:
• Age: Below 40 years old.
• Proven experience in managing IT systems and technical troubleshooting.
• Strong understanding of IT infrastructure and networks.
• Experience in performing administrative support tasks, especially within operational environments.
• Strong English communication skills (written and spoken).
• Hardworking, honest, with the ability to work both independently and as part of a team.
• Capable of handling multiple tasks related to IT and operational support.
• Strong organizational skills with attention to detail and problem-solving abilities.
• Comfortable supporting various departments and facilitating smooth operational processes.",58
Jobstreet,Informatics,IT Engineer (Intern),Karunia Prima Nastari (KPN CORP.),"Installation and Configuration of New/Replacement Desktops & Laptops
Assisting in IT Asset Recording and Labeling (laptops, monitors, printers, etc.)
Assisting the IT Team in Checking and Repairing Faulty Hardware
Daily Technical Support (Helpdesk)
Supporting Zoom Meetings & Video Conferences
Routine Cleaning and Maintenance of IT Devices

Requirement:
IT Asset, Hardware, IT Peripherals (Printers/scanner)",59
Jobstreet,Informatics,STAFF IT,PT VARIA USAHA FABRIKASI,"S1/D3 Department of Informatics Engineering
Max age 35 years
Can drive a car (having a SIM a)
Knowing the basics (LAN, WAN, TCP/IP, etc.)
Understand the basic knowledge of programming (HTML, PHP, SQL, etc.)
Understanding Cloud Services (Google Workspace, Microsoft 365, AWS, etc.)
Placement: Gresik
Monitor and maintain the company's IT system and network to ensure optimal availability and performance.
Provide technical support and problem solving for IT users throughout the organization.
Install, configure, and update computer hardware and software as needed.
Identify and overcome IT security problems and ensure compliance with security policies and procedures.
Contribute to the development and implementation of IT solutions to improve efficiency and productivity.
Collaborated with other teams to identify IT needs and provide improvement recommendations.",60
Jobstreet,Informatics,HARDWARE SPECIALIST,MINERGO SYSTEMS,"Hardware Specialist - Site Angsana
Job Description:
We are looking for a highly driven and communicative Hardware Specialist to support the on-site implementation and operational reliability of our smart fleet technologies, including GPS devices and MDVR. This role requires not only a solid technical mindset, but also strong interpersonal skills to ensure that every progress milestone is delivered, communicated, and aligned with operational goals.
As part of our winning Field R&D Team, you will act as the bridge between the system’s design and its real-world deployment. Your ability to coordinate effectively, present technical issues clearly, and follow through with solutions will be critical to achieving consistent and measurable results in the field.
Key Responsibilities:
- Coordinate with internal teams, vendors, and site personnel to ensure smooth installation, monitoring, and maintenance of telematics and MDVR systems.
- Communicate progress updates, field issues, and troubleshooting outcomes in a structured, professional manner—both verbally and through reporting.
- Perform first-level diagnostics on hardware issues using a logical, methodical approach.
- Translate technical observations into clear, actionable insights for stakeholders.
- Maintain thorough and timely documentation of deployment status, issue logs, and system behavior.
- Contribute to solution-oriented field feedback that supports continuous digital improvement.
Requirements:
- Bachelor’s degree in Computer Engineering, Electrical Engineering, Informatics, or a related technical field.
- Strong interpersonal and coordination skills; capable of engaging diverse stakeholders across functions.
- Confidence in presenting updates, issues, and recommendations to both technical and non-technical audiences.
- Logical thinking and a structured problem-solving approach to field-level hardware troubleshooting.
- Understanding of how telematics systems operate, including (but not limited to) GPS and MDVR technologies.
- Self-motivated, disciplined, and committed to delivering well-documented and reliable progress.
Preferred Skills:
- Prior experience supporting hardware deployment or installation projects in the field.
- Familiarity with telematics or video-based fleet monitoring systems.
- Experience preparing progress reports, summary briefs, or technical presentations.
- Good command of English, both written and verbal, for technical communication and documentation.
- A mindset geared toward digital innovation and continuous improvement in operations.",61
Jobstreet,Informatics,IT Helpdesk Staff,PT Comtronics Systems,- Handling customer reports and complaints- Responsible for ensuring all customer complaints and changes in the alarm status on the Network Monitoring System (NMS) are recorded- Conducting First Level Troubleshoot and Follow Up to the relevant teams if needed- Willing to be placed in Bandung- Willing according to work placement (Bandung City),62
Jobstreet,Informatics,Technical Support,PT Sinergy Informasi Pratama,"Max 30.
Min. SMA/K in Computer Engineering / Electrical Engineering or other related field.
Fresh graduates are welcome to apply, preferably with a background in Network/Security Infrastructure.
Possess good understanding in basic network
Possess good understanding in basic security
Strong communication, could elaborate on user requirements, and have project team member skill
Good analytical and strategic thinking skills
Taking initiative and willing to learn more (Communicative; Initiative)
Knowledge of best practices of IT network and security
Understanding of risk assessments and their relationship to governance and compliance frameworks",63
Jobstreet,Informatics,IT Freelance,PT Pinus Merah Abadi (Nabati Group),"Male/female
Experienced
S1
25
39 years
Candidates are required to upload photos
City according to work placement (Tangerang City)",64
Jobstreet,Informatics,MS Engineer,PT NTT Indonesia,"Monitors client infrastructure and solutions.
Identifies problems and errors prior to or when they occur.
Routinely identifies common incidents and opportunities for avoidance as well as general opportunities for incident reduction.
Investigates first line incidents assigned and identifies the root cause of incidents and problems.
Provides telephonic or chat support to clients when required.
Schedules maintenance activity windows for patching and configuration changes.
Follows the required handover procedures for shift changes to ensure service continuity.
Reports and escalates incidents where necessary.
Ensures the efficient and comprehensive resolutions of incidents and requests.
Updates existing knowledge articles or create new ones.
Identifies opportunities for work optimization including opportunities for automation of work, request fulfilment, incident resolution, and other general process improvement opportunities.
May also contribute to / support on project work as and when required.
May work on implementing and delivering Disaster Recovery functions and tests.
Performs any other related task as required.
Ability to communicate and work across different cultures and social groups.
Ability to plan activities and projects well in advance and takes into account possible changing circumstances.
Ability to maintain a positive outlook at work.
Ability to work well in a pressurized environment.
Ability to work hard and put in longer hours when it is necessary.
Ability to apply active listening techniques such as paraphrasing the message to confirm understanding, probing for further relevant information, and refraining from interrupting.
Ability to adapt to changing circumstances.
Ability to place clients at the forefront of all interactions, understanding their requirements, and creating a positive client experience throughout the total client journey.
Bachelor's degree or equivalent qualification in IT/Computing (or demonstrated equivalent work experience)
Certifications relevant to the services provided (certifications carry additional weightage on a candidate’s qualification for the role)
Relevant certifications include which are considered desirable (but not limited to):
CCNA or relevant level 1 Network Security
Microsoft Certified, Azure Administrator Associate
AWS Certified, Solutions Architect Associate
Veeam Certified Engineer
VMware certified Professional: Data Centre Virtualization
Zerto, pure, vxrail
Google Cloud Platform (gcp)
Oracle Cloud Infrastructure (oci)
CCNA or relevant level 1 Network Security
Microsoft Certified, Azure Administrator Associate
AWS Certified, Solutions Architect Associate
Veeam Certified Engineer
VMware certified Professional: Data Centre Virtualization
Zerto, pure, vxrail
Google Cloud Platform (gcp)
Oracle Cloud Infrastructure (oci)
Entry-level experience with troubleshooting and providing the support required in security / network/ data center/ systems/ storage administration and monitoring Services within a medium to large ICT organization.
Basic knowledge of management agents, redundancy concepts, and products within the supported technical domain (i.e. Security, Network, Data Centre, Telephony, etc.).
Basic knowledge of ITIL processes.",65
Jobstreet,Informatics,IT Programming Internship,PT. Kalbe Farma Tbk. (International Division),"IT Intern (Programming)
Candidate must be in last semester or waiting for final thesis
No work experience required
Candidate must be available at least 6 months period for internship
Available for a full-time internship from Monday to Friday with hybrid working schedule
Fast learner, having a good analytical thinking, leadership, communication and teamwork
Placement: Pulomas, East Jakarta",66
Jobstreet,Informatics,Solution Sales Specialist,PT Inovasi Informatika Indonesia,"Minimum of a bachelor's degree (S1) with a GPA of at least 2.75
A strong passion for sales, especially in the IT industry, is highly valued. Fresh graduates are welcome to apply.
Possess a positive attitude, high work ethic, resilience, ability to work under pressure, strong integrity, and loyalty.
Achieve sales targets.
Maintain strong relationships with principals and distributors.
Identify solutions and opportunities for clients.
Follow up with clients until securing a Purchase Order (PO).
Exhibit strong negotiation skills.
Present i3 solutions effectively, including understanding and communicating the company's products and solutions.",67
Jobstreet,Informatics,Functional Consultant Analyst,Mitra Integrasi Informatika,"Perform the application implementation and ensure its process is in accordance with customer's needs and proposed timeline
Direct contact with customer to provide solutions to the problems that arise after implementation, as well as to seek the possibility to implement another development
Become a training facilitator for customers in learning, understanding, and operation of the implemented software application in basic and advance trainings
Maintain and develop knowledge of specific application system technology",68
Jobstreet,Informatics,Programmers ODOO Developer,PT DOODEX JAYA MAKMUR,"D3/S1 graduate in Informatics Engineering, Computer Engineering, Information Systems.
Proficient in programming languages : Python, Relational database, XML, Linux Server.
Skills needed: ODOO platform, Javascript, HTML, CSS, JS. English speaking preferred.
Familiar with GIT technology (Github/Gitlab), Hosting/Cpanel.
Will be an added value : Understanding of LINUX VPS, RESTFULL API, Full stack developer.
Ability to optimize the solution for built-in programs.
Supports migration activities and refreshing software activities if necessary.
Developing/custom existing programs.
Day to day task, follow up on further work.
Create monthly reports
Report to Manager
Collaboration with other division managers/staff
Will be responsible for developing new features and applications according to client requests.
Troubleshoot/debug/fix and upgrade software, ensuring the solution works well in the field.",69
Jobstreet,Informatics Engineering,SAP B1 Technical,PT Alvindo Catur Sentosa,"Bachelor degree in IT or related fields.
Good programming skills in .NET language (C#, VB.NET).
Proficiency in SQL and database concepts.
Good knowledge of the SAP-B1 SDK and DI-API will be a plus.
Experience as an SAP-B1 Technical is a plus.",70
Jobstreet,Informatics Engineering,Supervisor IT,PT Cosmax Indonesia,"Align IT security policies, procedures and standards and ensure organizational compliance.
Actively manage vendor/ outsource systems that contain critical information
Work with Regional teams to support and measure the performance global applications like iERP, Salesforce, etc
Assist in the definition of project scope and objectives, involving all relevant stakeholders and ensuring technical feasibility in manufacture industry.
Overseeing the development of the project and ensuring that team members are carrying out their tasks efficiently while upholding the company's standards
Formulating, managing also evaluating the operations of information systems (software and applications) and the supports (hardware, software)
Routine conduct weekly and monthly report Manager IT in Indonesia and South Korea",71
Jobstreet,Informatics Engineering,Technical Support & DevOps - ID,Hongkong Xiqi International,"Job Responsibilities:
1. Conduct technical analysis and resolve overseas customer complaints to achieve a closed-loop solution.
2. Ensure the daily stability and security of overseas operations, promptly respond to alerts, and coordinate with domestic technical teams to resolve issues and close the loop.
3. Participate in the construction of overseas operation and maintenance technology platforms based on the technical planning of the domestic team.
Job Requirements:
1. Bachelor's degree or higher, proficient in one of the development languages such as Java or Python, with basic problem analysis skills and the ability to develop fundamental technical tools and platforms.
2. Proficient in technical tools such as Linux, Shell, Kubernetes, TCP/HTTP, etc., with the capability to perform daily operations including production environment upgrades, maintenance, performance optimization, and troubleshooting.
3. Familiar with common storage middleware like MySQL, Redis, and MongoDB, possessing basic data query and analysis skills.
4. Understanding of application operation and maintenance technologies and systems, with a grasp of operational concepts such as SRE/DevOps and cloud-native, and some capability in system construction.
5. Experience in research and development within the mobile application industry.
6. Proactive, responsible, with strong communication and coordination skills, and a good team spirit.
7. Good communication skill in Chinese/Mandarin is highly preferred.",72
Jobstreet,Informatics Engineering,Collaboration Engineer L2 (Cisco WebEx),PT Karya Solusi Prima Sejahtera,"Maintenance of LAN Enterprise network infrastructure: Network Data (Cisco Switch/Router) and Network Voice (Cisco Webex)
Troubleshoot Problem complex in the LAN Enterprise network and on the Cisco Webex Roomkit device, Cisco Switch/Router
Cisco Webex Operational Monitoring
Leading Team (Sebgai Team Leader) in the Network Maintenance Process Acitvity & Troubleshooting
Traffic analysis and network performance
Making reporting related to network conditions, troubleshooting activities, and recommendations for increasing network availity and reliability
Make technical documentation and SOP for network operations",73
Jobstreet,Informatics Engineering,Implementation Engineer (DevOps),PT Trinusa Travelindo,"Provide hands-on support to product engineering teams to implement technical excellence initiatives across the engineering organization
Collaborate with central engineering teams to iterate the technical excellence solutions based on feedback from the product engineering teams
Conduct knowledge transfer and onboarding sessions to product engineering teams to ensure successful adoption of technical excellence initiatives
Bachelor’s degree in Computer Science from a reputable university or equivalent work experience
Comfortable working with the entire SDLC technology stack
Comfortable working with cross-domain, cross-functional, and international teams
Excellent verbal and written communication skills in English
Knowledge in Java is a plus
Knowledge in AWS is a plus
Knowledge in Terraform is a plus
Knowledge in CI/CD is a plus",74
Jobstreet,Informatics Engineering,Devops Engineer Junior Staff,PT BANGUN GLOBALINDO PERKASA,"We are looking for a DevOps to join our team and develop software systems and automated solutions for operational aspects in an organization.
Monitoring computer systems and building alerts for various operational issues that computer systems can experience.
Ultimately, you will work with our IT team to ensure our organization can continue to deliver products and services in our computer system environment.
Experienced using CI/CD deployment, and Infrastructure Platforms (Docker and Kubernetes) is a must
Have a knowledge of Programming Language, NodeJS and Python is a plus
In-depth undestanding of the entire web development process (design, development and deployment)
Proficiency in OOP, Design Patterns, and software best practices
Familiarty with database (e.g Maria DB, PostgreSQL, MySQL) is a plus
Familiarty with API Gateway Configuration is a plus
Excellent analytical and time management skills
Experience using Git, Gitlab CI/CD is a plus
Ability to work independently or with a group with a problem-solving attitude
Good knowledge of RESTful APIs, Microservices
Experience with Harness platform and tool integration on Feature flags, CI/CD and monitoring is a plus.",75
Jobstreet,Informatics Engineering,Oracle Netsuite Assistant Consultant,PT. HAND Solutions Indonesia,"Analyze, design, and implement Oracle ERP systems to meet business needs.
Communicate with clients to gather requirements and provide solutions.
Execute system configuration and testing to ensure functionality.
Write relevant documentation and user manuals.
Provide training and support to help clients effectively use the system.
Monitor project progress and maintain communication with the team and stakeholders.
Min Diploma
Have internship related ERP or Oracle
Familiarity with finance, supply chain, and human resources oracle modules.
Strong analytical, communication, and teamwork skills.
Proficient in English, both spoken and written.
Relevant certifications preferred.",76
Jobstreet,Informatics Engineering,Server Engineer Internship Program,PT. Berca Hardayaperkasa,"Deep-dive knowledge in Server and Storage technologies
Gain practical experience in a professional IT environment, applying your knowledge to real-world scenarios
Valuable industry networking opportunities
A potential path to full-time employment
Final-year students or recent graduates with a Bachelor’s degree in IT
Enthusiastic individuals passionate about IT Infrastructure (Server & Storage)",77
Jobstreet,Informatics Engineering,Internet of Things (IoT) Engineer,PT Adhikari Inovasi Indonesia,"Job description:
1. Implement IoT devices
2. Test the software for IoT devices and integrate it with hardware
3. Optimizing device performance and power use so that IoT devices run more efficiently
4. TEST TESTING devices to ensure functions according to specifications and improve bugs
5. In collaboration with the design team, other software development and stakeholders to ensure the success of the IoT project
Requirement:
1. Able to use Eagle or Proteus software
2. Understanding the C/C ++ programming language on the microcontroller
3. Understand how I2C, UART and SPI work
4. Mastering the FCB Design application
5. Can work together in the team
6. Ready to be placed in Bandung (WFO)
7. Having a SIM A (becoming a Plus Plus)",78
