job_source,keyword,job_title,company,job_description,job_id
Jobstreet,Informatics Engineering,JUNIOR DEVELOPER,PT Besmart Global Indonesia,"Candidate must possess at least Diploma Degree (S1) in Computer Science, Information technology or in equivalent, preferable from reputable University with min GPA 3.0
At Lease 1 Years(s) of working experience in the related field is required for this position
Good Attitude, accepted new challenges, strong willing to learn and eager to success.
Good leadership, presentable to Clients, and excellent teamwork spirit.
Possess knowledge and experienced in developing application with Object
Oriented Programming (OOP) with min 1 programming language (ex : Java,
.NET, PHP, etc)
Familiar with database programming.
Follow escalation routes and proactively identify problem areas and propose
likely solutions to Team Leader. 
Which of the following types of qualifications do you have?
Which of the following programming languages are you experienced in?
Job search
Profile
Recommended jobs
Saved searches
Saved jobs
Job applications
Career advice
Explore careers
Explore salaries
Explore companies
Community
Download apps
Jobstreet @ Google Play
Jobstreet @ App Store
Jobstreet @ Google Play
Jobstreet @ App Store
Register for free
Post a job ad
Products & prices
Customer service
Hiring advice
Market insights
Recruitment software partners
About us
Newsroom
Investors
Careers
International partners
Bdjobs (Bangladesh)
Jobsdb (SE Asia)
Jora (Australia)
Jora (Worldwide)
SEEK (Australia)
SEEK (New Zealand)
Partner services
SEEK Pass
GradConnection
Sidekicker
GO1
FutureLearn
JobAdder
Bdjobs (Bangladesh)
Jobsdb (SE Asia)
Jora (Australia)
Jora (Worldwide)
SEEK (Australia)
SEEK (New Zealand)
SEEK Pass
GradConnection
Sidekicker
GO1
FutureLearn
JobAdder
Help centre
Contact us
Product & tech blog
Social
Facebook
Instagram
Twitter
YouTube
Facebook
Instagram
Twitter
YouTube",288
Jobstreet,Informatics,IT Infrastructure Staff,PT Plaza Nusantara Realti,"Infrastructure availability & operability (internet, intranet, devices)
Security measures (firewall, antivirus, server hardening) for the protection of company networks and data
Application availability & operability (ERP, HRIS, CRM, portals, AD, email server, etc.)
Provide technical assistance to users as requiredKnowledge on Backup or Archival software, Configuration Management software, Database user interface and Query software, Desktop Communications software, operating System software (Windows / MacOS)
Good understanding in Internet directory services software, Network monitoring / analyzer software, network security or virtual private network (VPN) management software, Transaction security and virus protection software
Good understanding in server storage technology including virtualization technology
Good understanding in security tools such as anti-virus, anti-malware, and firewallMinimum Bachelor Degree or Sekolah Tinggi Tehnik Komputer
Fresh graduate is welcomed, experiences min. 2 years are more preferred
Prefer having prior experience in similar job role & activities:
Handling IT infrastructure / network
Handling IT security
Handling enterprise applications",289
Jobstreet,Computer Science,Staff System & Network Engineer,PT Abadi Tambah Mulia Internasional,"Configure and install various devices and services (e.g. servers, routers, switches, firewall, load balancers, VPN)
Manage and monitor all installed system and infrastrukture
Install, configure, test and maintain operating system, application software and system management tools
Perform network maintenance and system upgrades including service packs, patches, hot fixes, and security configuration
Monitor performance and ensure system availability and reliability
Monitor system resource utilization, trending, and capacity planning
Maintain security, backup, and redundancy strategies
Provide Level 1-2 support and troubleshooting to resolve issues
Work within established configuration and change management policies to ensure awareness, approval and success of changes made to the network infrastructure
Select and implement security tools, policies, and procedures
Liaise with vendors for problem resolution
Create user requirement and detail design system based on road map development
Create and update the topology of system
Basic-understanding of networking protocols (e.g. IPSEC) and TCP/IP model
Experience with monitoring system, ISO 8583, WDSL, API, and XML
Familiarly working with database application & device handler
Familiarly using Microsoft Visio
Bachelor degree minimum in Computer-science, Engineering or a related subject
Fresh graduated are welcome but having experience will be advantage",290
Jobstreet,Computer Science,IT Manager,PT Wedison Green Energy Group,"Lead the implementation, maintenance, and upgrades of all hardware, software, and network systems.
Manage ERP systems such as Odoo (Sales, Inventory, Manufacturing, HR, POS).
Ensure system uptime, stability, and performance across all departments.
Develop and enforce cybersecurity protocols.
Ensure compliance with data protection laws (PDPA, GDPR, etc.).
Monitor and manage firewalls, anti-virus systems, and data backup strategies.
Lead the internal IT support team to resolve hardware, software, and network issues.
Maintain an IT ticketing system and SLA response.
Collaborate with leadership to align IT strategy with business goals.
Drive digital initiatives including online store integration, mobile app development, and smart IoT-based systems (e.g., GPS for fleet tracking, smart charging).
Manage IT staff and external vendors/consultants.
Oversee vendor selection, contract negotiation, and performance.
Bachelor's degree in Computer Science, Information Systems, or related field.
Minimum 5 years’ experience in IT operations, preferably in manufacturing, automotive, or retail.
Strong knowledge of ERP systems (especially Odoo), cloud services, and cybersecurity.
Proven experience leading cross-functional IT projects.
Excellent communication and problem-solving skills.
Familiarity with e-commerce platforms, CRM, networking, and IoT-based solutions is a plus.
Experience working with or supporting operations in EV or automotive industries.
Certifications: ITIL, PMP, CISSP, Microsoft/AWS certifications, or similar.",291
Jobstreet,Computer Science,Head of IT (EDP),PT Solo Murni,"S2/Magister dalam bidang Information Systems atau Computer Science atau Teknik Informatika atau sejenisnya dengan S1/Sarjana dalam bidang Manajemen Bisnis, atau sejenisnya.
S2/Magister dalam bidang Manajemen Bisnis , atau sejenisnya dengan S1/Sarjana dalam bidang Information Systems atau Computer Science atau Teknik Informatika
S1/Sarjana dalam bidang Information Systems atau Computer Science atau Teknik Informatika atau sejenisnya dengan 10+ tahun pengalaman dalam area IT Systems.
7-10 tahun pengalaman bekerja dalam area IT solutions implementation and support. Poin plus jika berpengalaman dalam area tersebut di perusahaan manufaktur, logistik/distribusi, atau FMCG
Memiliki pengalaman dalam systems analysis : architecture & system design dan ERP / IT systems implementation
Memiliki pengalaman dalam business analysis & project management : business requirement gathering, digital transformation, technology leadership, change management.
Memiliki pengalaman dalam pengembangan frontend dan backend sebuah aplikasi serta data migration
Memiliki jiwa berkepemimpinan, inisiatif tinggi, dan mampu bekerja sama dalam tim.
Penempatan Boyolali Jawa Tengah
Mengelola dan memelihara sistem TI perusahaan, termasuk perangkat keras, perangkat lunak, dan infrastruktur jaringan
Memberikan dukungan teknis dan pelatihan kepada staf, membantu mereka memanfaatkan sumber daya teknologi perusahaan secara efektif
Mengelola dan mengawasi pekerjaan staf pendukung TI, memastikan penyelesaian masalah terkait TI yang tepat waktu dan efektif Tetap mengikuti perkembangan tren dan teknologi industri terkini, dan membuat rekomendasi untuk perbaikan dan pemutakhiran
Mengelola anggaran TI dan mengawasi pengadaan peralatan dan layanan TI",292
Jobstreet,Computer Science,Fraud & IT Complience Specialist,PT Bimasakti Multi Sinergi,"Pendidikan min S1 atau sederajat pada bidang Computer Science / Cyber Security (or related field)
Memiliki pengalaman minimum 1 tahun dalam analisa resiko atau manajemen resiko
Familiar dengan ISO 27001 : 2002, PCI DSS, dan SMKI lainnya
Familiar dengan FDS dan contoh implementasi tools
Familiar dengan kerangka manajemen resiko dan implementasinya, teori kerentanan kemamanan, kebijakan dan regulasi keamanaan (PBI, PDP, dan undang-undang lainnya yang berhubungan dengan Financial Technology)
Mampu bekerja dengan detail
Menganalisis data transaksi dan pengguna untuk mendeteksi pola penipuan, scam, phising, dan aktivitas illegal lainnya
Menetapkan, menguji, dan menyempurnakan aturan untuk Sistem Deteksi Penipuan (FDS)
Melakukan “Patroli Siber” harian untuk memantau media sosial, berita, dan web gelap guna mendeteksi penyalahgunaan layanan Perusahaan
Benchmarking tools pencegahan fraud dan solusi teknologi regulasi yang digunakan oleh rekan industri lain
Membantu audit internal dan eksternal dan memastikan kepatuhan terhadap peraturan Bank Indonesia / Pemerintah
Menyusun dan memelihara kebijakan, prosedur, standar, pedoman, dan formular yang relevan terkait dengan pelaksanaan pengendalian keamanan dengan mempertimbangkan kelincahan, kesederhanaan, dan kinerja
Bertanggungjawab dalam memastikan pemenuhan kualitas delivery product IT dan proses tata kelola TI berjalan dengan baik sesuai permintaan dan kebutuhan product owner, customer, serta regulasi
Memantau pembaruan peraturan dan menerjemahkannya menjadi kebijakan TI yang dapat ditindaklanjuti
Mencipatakan inovasi dan terobosan untuk peningkatan kualitas layanan dan terobosan – terobosan untuk mendukung terjadinya Business Process Improvement",293
Jobstreet,Computer Science,QNB Indonesia Aspire Internship Program (IT Internship),PT Bank QNB Indonesia Tbk,"Support the preparation and maintenance of project and operational documentation
Assist in tracking project milestones and deliverables within SDLC frameworks
Assist in documenting data structures and data governance standards
Contribute to the development and maintenance of ITSM governance documents
Ensure documentation is up to date and compliant with IT governance standards
Assist in troubleshooting issues related to End User Computing (EUC), servers, and basic network infrastructure
Final-year student or recent graduate (Bachelor) in Information Systems, Computer Science, Engineering, or a related field
Strong attention to detail and documentation skills
Strong analytical thinking with the ability to translate technical issues into structured documentation
Proficiency in Microsoft Office tools (Excel, Word, PowerPoint)
Familiarity with basic data concepts, SQL, and data analytics
Interest in data engineering, data warehousing, and IT operations
Willingness to troubleshoot technical issues and support IT service processes",294
Jobstreet,Computer Science,IT Infrastructure,PT Dipo Star Finance,"Assist in collecting and analyzing data related to infrastructure needs and performance.
Support in preparing documentation for IT infrastructure projects (e.g., network upgrades, data center expansions, hardware deployments).
Coordinate with cross-functional teams (Network, Security, Operations) to gather requirements and monitor progress.
Help prepare project reports, presentations, and planning schedules.
Maintain documentation of IT assets and planning artifacts.
Assist with vendor evaluations and procurement planning under supervision.
Stay updated with IT infrastructure trends to contribute fresh ideas.
Solid understanding of IT infrastructure components (servers, networks, storage, cloud).
Experience with project management tools and concepts (e.g., Gantt charts, work breakdown structure).
Proficiency in Microsoft Office tools, especially Excel, PowerPoint, and Word.
Familiar with ITIL or project management methodologies.
Experience with Visio or other diagramming tools is a plus.
Strong analytical and problem-solving skills.
Effective verbal and written communication.
High attention to detail and ability to document clearly.
Ability to work independently and as part of a collaborative team.
CompTIA IT Fundamentals+
ITIL Foundation
Google IT Support Certificate or similar",295
Jobstreet,Computer Science,IT Manager,Indonesia Equipment Centre,"Manage the maintenance, monitoring, and security of servers, networks, data centers, and endpoints.
Ensure optimal performance and availability of IT systems and infrastructure.
Develop, implement, and maintain IT policies, procedures, and roadmaps.
Align IT strategies with business objectives to drive digital transformation.
Lead and execute IT projects, including system upgrades, technology rollouts, and process improvements.
Collaborate cross-functionally to ensure successful project outcomes.
Develop and manage the IT budget, ensuring cost-effective solutions without compromising performance.
Manage relationships with vendors and service providers, including contract negotiations and SLA adherence.
Ensure data security and privacy measures are in place and maintained.
Oversee risk management practices and compliance with regulatory and industry standards.",296
Jobstreet,Computer Science,IT Support Intern,PT Puma Cat Indonesia,"Job Description 
• Assisting with technical support for staff via phone, email, remote desktop, or on-site. 
• Supporting systems including POS, SAP, Active Directory, and other business applications. 
• Helping set up and install workstations, including hardware and software configurations. 
• Supporting the configuration and maintenance of network equipment. 
• Escalating unresolved issues to senior IT staff in a timely manner. 
• Assisting with the inventory of IT hardware, software, and other technology resources. 
• Helping to repair and troubleshoot IT equipment (e.g., PCs, laptops, scanners, etc.). 
• Organizing and preparing servers and other equipment prior to system installation. 
• Supporting the disposal of old hardware according to company procedures. 
• Involvement in IT asset management, from acquisition to disposal. 
• Assisting in IT procurement processes and documentation (e.g., asset loans and returns). 
• Creating templates or tools for asset monitoring and management. 
Requirements 
• Currently enrolled in or recently graduated from an IT or Computer Science program. 
• Strong organizational and communication skills. 
• Able to work independently and as part of a team. 
• Willingness to work full-time under a contractual internship. 
• Prior work or internship experience in IT is a plus. 
• Passionate about technology and enthusiastic about learning. 
• Interest in the PUMA brand and sports is an advantage. ",297
Jobstreet,Computer Science,IT Manager,Passion Jewelry,"Manage and maintain the company's IT systems, including hardware, software, and network infrastructure
Experience at Backend frontend and UI UX
Implement and oversee IT policies, procedures, and best practices to ensure optimal performance and security
Provide technical support and training to staff, helping them effectively utilise the company's technology resources
Collaborate with business units to identify and implement technology solutions that drive operational efficiency and support strategic initiatives
Manage and oversee the work of IT support staff, ensuring timely and effective resolution of IT-related issues
Stay up-to-date with the latest industry trends and technologies, and make recommendations for improvements and upgrades
Manage the IT budget and oversee the procurement of IT equipment and services
Proven experience as an IT Manager or similar role, with a minimum of 5 years of relevant experience
Strong technical expertise in managing and maintaining IT infrastructure, including hardware, software, network systems, Back end, Front end and ERP system
Excellent problem-solving and troubleshooting skills, with the ability to identify and resolve complex IT issues
Proficient in project management, with the ability to plan, coordinate, and execute IT projects effectively
Strong communication and interpersonal skills, with the ability to liaise with both technical and non-technical stakeholders
Familiarity with IT best practices, policies, and regulations in the Information & Communication Technology industry
Bachelor's degree in Information Technology, Computer Science, or a related field
Comprehensive health insurance coverage
Generous paid time off and holiday benefits
Opportunities for professional development and career advancement
A vibrant and collaborative company culture that values work-life balance",298
Jobstreet,Computer Science,IT Infrastructure & Security Senior Supervisor​,PT Etana Biotechnologies Indonesia,"Design, implementing and maintain of LAN, WAN, Data Center, Cloud Infrastructure, data networks, VoIP solutions, PABX, Cloud environment, wireless networks, and/or IT infrastructure solutions and documentation.
Design and Implement related IT Security and Compliance.
Provides Servers, Core Switches, Access Point, Firewall and Routers and /or IT Infrastructure environment, support, configuration and administration.
Perform periodic network assessments and network/systems security audits.
Plan and implement upgrades required to maintain adequate service levels of IT Infrastructure and IT Security Compliance.
Responsible for a timely expansion of the IT Infrastructure as required by construction and operations project plan.
Involved in all project of IT Services
Provide IT Policy related IT Infrastructure and IT Security Compliance.
Handle Database monitoring, creation, tuning and including backup and recovery plans and procedures based on industry best practices, then make sure that the necessary steps are followed.
Handle and involve in Disaster Recovery and Business Continuity Plan of IT Environment.
Handle and implementing ISO 27001 certification
Must have a Bachelors Degree in Information System or Computer Science
Have 5 Years of professional experience In the IT field
Preferably have certificate in CCNA, ISO 27001, CISA, will be advantage
Able to speak and write in English
Have a high sense of integrity
Willing to learn and work in a fast-paced environment
Willing to be stationed in East-Jakarta",299
Jobstreet,Computer Science,IT Application Staff,"Koperasi Pegawai PT. Indosat,Tbk (Kopindosat)","Support and maintain internal web-based applications (Java & PHP)
Manage and optimize relational databases (MySQL & PostgreSQL)
Troubleshoot application issues and ensure smooth IT operations
Collaborate with the team to improve system performance and maintain documentation
Use Git/GitHub for version control
Work with tools like Postman for API testing
Contribute to developing and enhancing digital solutions that support our business processes
Diploma or Bachelor's degree in Computer Science, Information Technology, or related field
Proficient in Java and PHP (native or frameworks such as Spring Boot, CodeIgniter)
Skilled in MySQL and PostgreSQL databases
Familiar with Git/GitHub and API testing tools (e.g. Postman)
Basic knowledge of HTML, CSS, JavaScript is a plus
Experience with Odoo or previous IT projects is an advantage
Strong communication skills, team-oriented, and open to feedback",300
Jobstreet,Computer Science,IT Superintendent,PT Alfa Valves Indonesia,"Develop and implement IT strategies that align with the organization's objectives.
Collaborate with senior management to identify technology needs and opportunities.
Lead and mentor the IT team, fostering a culture of innovation and continuous improvement.
Oversee the design, implementation, and maintenance of IT infrastructure, including networks, servers, and systems.
Ensure the reliability, performance, and security of IT systems.
Manage hardware and software resources to meet organizational needs.
Implement and maintain cybersecurity measures to protect organizational data and systems.
Ensure compliance with relevant regulations and standards.
Conduct regular security audits and risk assessments.
Lead IT projects from initiation to completion, ensuring they are delivered on time and within budget.
Coordinate with stakeholders to define project scope and objectives.
Monitor project progress and resolve issues as they arise.
Familiar with ERP and other software
Recruit, train, and evaluate IT staff to ensure high performance.
Foster a collaborative and productive work environment.
Provide ongoing professional development opportunities for team members.",301
Jobstreet,Computer Science,IT Security Administrator,PT Asuransi Jiwa Central Asia Raya (CAR),"Monitor IT Security threats identified by the client’s security software and co-ordinate any responses or actions that may be required.
Monitor IT Security in Network, System and Database
Review the effectiveness and relevance of security controls on IT systems
Ensure security measures and procedures are implemented, monitored and improved over time, and participate in the change control process for the implementation of the proposed amendments.
Promote security awareness to business staff
Gather evidence and report on security incidents
Provide consultancy and policy advice on security services and standards
Review and report on the outcomes from systems and infrastructure resulting from the deployment of new technologies.
Provide central point for IT risk and compliance
Ensure IT compliance with the corporate policies security policies
Perform IT operations procedure to ensure all the systems within the company are functioning
Oversee the day-to-day operations and ensure the activities comply with corporate IT policies, standards and requirements
Proactively monitor any changes within the corporate /or country IT standard, policies and procedure that might affect the company’s business units
Graduate or undergraduate degree in Computer Science or related discipline
3 years’ experience in security administration experience in an IT environment including network, server and security
Strong expertise in Windows operating systems and Linux operating system best practice.
Knowledge in Email Gateway, NGFW, WAF and SIEM
Knowledge in Network Security System
Knowledge in IT policy and regulatory of IT security
Knowledge of IT Security practices, designs, methodologies, tools and processes
Experienced in IT Risk Management in insurance industry will be an advantage
Detail-oriented individual
Ability to interact with technical and management staff to develop and problem solve technical requirements
Able to perform with minimum supervision
Excellent communication, both oral and written communication skills
High attention to detail
Practitioner of hard work, honesty, and integrity.
Full-Time position(s) available.",302
Jobstreet,Computer Science,Junior Server Engineer,PT. Berca Hardayaperkasa,"Final-year students or recent graduates with a Bachelor’s degree in Computer Engineering, Computer Science, Information Technology, or related fields
Have a high enthusiasm in IT Infrastructure (Server and Storage)
Have a basic knowledge of Server and Storage Technology
Familiar with Operating Systems: Windows, Linux, or others
Deep-dive knowledge in Server and Storage technologies
Gain practical experience in a professional IT environment, applying your knowledge to real-world scenarios
Valuable industry networking opportunities
A potential path to full-time employment",303
Jobstreet,Computer Science,IT Governance Project Staff,PT Tekno Gemilang Indonesia,"Min diploma’s degree in IT, Computer Science, or a related field.
Experience in IT Governance, compliance, or risk management.
Strong knowledge of IT governance frameworks and industry standards.
Familiarity with regulatory requirements in the organization's industry.
Excellent communication and interpersonal skills.
Strong analytical and problem-solving abilities.
Attention to detail and organizational skills.
Proficiency in risk assessment and management.
Knowledge of IT security principles and practices.
Strong understanding of compliance frameworks (e.g., ISO 27001, NIST).
Project management skills for handling GRC initiatives.
Ability to work both independently and as part of a team.
Strong documentation and reporting skills.
Controlling ongoing processes within IT to ensure that everything runs in accordance with applicable regulations.
Ensuring that IT work processes are effective and efficient.
Documenting work processes within the IT Division in the form of SOPs and similar documents to ensure process continuity.
Supporting the implementation of both internal and external audits in the IT Division to ensure a smooth audit process.
Following up on audit results to ensure the IT Division’s compliance with applicable regulations.
Carrying out operational activities within the scope of responsibility in accordance with the Information Security Management Standards (ISMS) to ensure that the company’s information assets are protected in line with established standards and regulations.",304
Jobstreet,Computer Science,Junior System Analyst,PT. Datascrip,"Membuat design flow system atau aplikasi baik flowchart, use case, DFD (Design System & Database)
Membuat dokumentasi project, modifikasi, dan selalu memperbaharui progress status agar dipastikan project bisa berjalan dengan lancar dan tepat waktu
Melakukan pengetesan dan pengujian aplikasi serta memastikan semua sudah tepat sasaran sesuai dengan kebutuhan user
Melakukan pemeliharaan aplikasi internal yang ada beserta pengembangannya
Memberikan training aplikasi kepada tim internal
Usia maksimal 30 tahun
Pendidikan minimal S1, jurusan Computer Information, Computer Science, Computer System, Computer Technology
Pengalaman 1 tahun
Memahami flow pembuatan dan design sistem/aplikasi sesuai tahapan SDLC Waterfall, Iteratif, Scrumm (kebutuhan user, analisa, design system, database, testing, evaluasi, dan pemeliharaan)
Memiliki kemampuan analisa yang sangat baik, tajam, tepat sasaran, dan mampu memberikan solusi sesuai perkembangan teknologi
Memahami dan memiliki pengetahuan tentang flow penjualan, pembelian, e-commerce/marketplace, warehouse, dan lainnya
Mengerti dan memahami bahasa pemrograman Web, Desktop (menjadi point lebih jika mengerti juga mengenai mobile programming)
Memiliki keahlian dalam pembuatan dokumentasi project seperti flowchart, UML use case, DFD, mock up system ke dalam online collaboration tools baik aplikasi yang dibuat in-house maupun yang dibuat oleh eksternal
Memiliki management waktu yang baik dalam mengatur dan memperbarui progress status pekerjaan secara berkala agar bisa selesai tepat waktu
Memiliki keahlian komunikasi dan presentasi yang baik
Mampu memberikan training penggunaan aplikasi ke user
Memperbarui diri dengan perkembangan teknologi
Bekerja secara individual maupun tim",305
Jobstreet,Computer Science,IT Project Manager,Rajah & Tann Singapore LLP,"Work closely with stakeholders to capture, analyze, and translate business requirements into well-defined project scopes and deliverables. 
Plan, execute, and deliver IT projects on time, within scope, and within budget.
Develop detailed project plans, including timelines, milestones, and resource allocation. 
Coordinate and lead cross-functional project teams, ensuring effective communication and collaboration.
Monitor project progress, identify potential risks, and implement mitigation strategies.
Manage project budgets, track expenses, and ensure cost-effective use of resources.
Conduct regular project status meetings and provide updates to stakeholders.
Ensure compliance with industry standards, regulations, and best practices related to IT project management.
Foster a culture of continuous improvement and innovation within the project management team.
Prepare and present project reports and documentation to senior management.
Bachelor's degree in Computer Science, Information Technology, or a related field.
Minimum of 5 years of proven experience in a similar role within the legal / professional services industry would be preferred.
Strong knowledge of project management methodologies (e.g., Agile, Scrum, Waterfall, Hybrid models).
Proficiency in project management tools (e.g., Microsoft Project, Monday.com, Azure DevOps). 
Excellent leadership and team management skills.
Strong analytical and problem-solving abilities.
Excellent communication and interpersonal skills.
Relevant certifications (e.g., PMP, PRINCE2) are a plus.",306
Jobstreet,Computer Science,Manager Cloud Infra & Security,PT Eka Mas Republik,"Min. Bachelor's Degree in IT/ Computer Engineering/Computer Science.
Min. 5 years of working experience, with min. 2 years as Leader of Cloud Infra Architect/Cyber Security.
Experienced in Public & Private Cloud Infrastructure or Cyber Security awareness will be an advantage.
Experienced in development and monitoring Cyber Security or DevOps projects.",307
Jobstreet,Computer Science,Cloud Engineer,PT Multipolar Technology Tbk,"Identifying, analyzing, and resolving infrastructure vulnerabilities and application deployment issues.
Collaborating with engineering and development teams to evaluate and identify optimal cloud solutions.
Designing, developing and deploying modular cloud-based systems.
Developing and maintaining cloud solutions in accordance with best practices.
Educating teams on the implementation of new cloud technologies and initiatives.
Regularly reviewing existing systems and making recommendations for improvements.
Interacting with clients, providing cloud support, and making recommendations based on client needs.
Bachelor's Degree from Computer Science, Electrical Engineering, or relevant education
Experience at least 3-5 years as Cloud Engineer
Experience to handle Google Cloud Platform, Microsoft Intune, Active Directory, WSUS, and Exchange Server.
Having client management skills, communication and collaboration skills.
Having a troubleshooting and analytical skills.
Placement at South Jakarta or Tangerang",308
Jobstreet,Computer Science,IT Business Analyst (Life Insurance),PT Indocyber Global Teknologi,"Analyze user requirements
Gather user requirements
Make SDLC process
Create documentation project such as Test Case, FSD, TSD, BRD, etc.
Prepare and deliver highly effective report
Candidate must possess at least a Bachelor's Degree, Computer Science/Information Technology or equivalent.
Experience and skill 2+ years as IT Business Analyst (Life Insurance/Banking).
Preferable have experience working in Insurance and/or Banking industry.
Experience in making project documentation (Test Case, Design, FSD, BRD, TSD, SRS).
Familiar with SDLC & Swagger 
Good communication (written & verbal) in English.
Strong analytical and planning skills.
Good communication and presentation skills.
Excellent problem-solving skills.
Willing to WFO in Jakarta.",309
Jobstreet,Computer Science,IT Business Analyst,PT Sinergi Daya Mitra,"Analyze and document business and functional requirements.
Translate business needs into technical specifications.
Model business processes and identify improvement opportunities.
Collaborate with IT and business units throughout the project lifecycle.
Support UAT and ensure solutions meet business goals.
Work on banking systems, especially Wealth Management or Loan systems.
Apply Waterfall methodology; Agile experience is a plus.
Communicate effectively and stay adaptable to new technologies.
Bachelor's degree in Computer Science, Informatics Management, Informatics Engineering or related field
min 1+ years' of experience as Business Analyst or System Analyst in banking company and experience in implementing IT projects in banking or finance and collaborating with IT work units and various other related work units
Experience in identifying and documenting user's business/functional needs
Strong analysis skills comprising demonstrable experience of all aspects of analysis such as business process modelling, use cases/user story writing, data modelling
Experience of working with waterfall (mandatory) and agile (optional) methodology
Experience in Wealth Management system and/or Loan system
Excellence written and verbal communication
Flexible - keen to learn new technologies and to extend business domain knowledge",310
Jobstreet,Computer Science,IT Project Manager (Senior Supervisor Level),Hanwha Life Insurance Indonesia,"Defining the scope in the initial stages of the project.
Preparing and maintaining project documentation, including project plans, schedules, status reports, meeting minutes, and action items.
Preparing and formatting project deliverables, presentations, and reports for internal and external audiences, providing regular updates and insights to project stakeholders.
Performing quality checks on project documentation and deliverables to verify accuracy, completeness, and alignment with project requirements.
Fostering a collaborative and supportive team environment by promoting open communication, sharing knowledge, and providing assistance to team members as needed.
Bachelor's degree in Computer Science/IT/Telco Engineering
Experience minimum 3-5 years in insurance industry
Relevant experience in IT Business Analyst/IT Project Management/similar position
Familiar with Microsoft Office for documentation and reporting
Able to lead a team and have a good teamwork",311
Jobstreet,Computer Science,"IT Intern (2 positions : Application Dev,  AI & Machine Learning)",IDS Medical Systems Group,"Carries out software development of the organization’s business applications which are aligned with idsMED Group’s strategies.
Responsible to develop application, unit testing, perform application change requests & develop reports based on the specifications provided
Fresh Graduates or Last-semester university student majoring in information system (IS)
Proficient in SQL, GitLab (a plus), and version control tools (Git, SVN).
Solid understanding of Agile/Scrum methodologies.
Full-stack skills: PHP (Laravel), NGINX, Flutter, Dart, JavaScript, CSS/SCSS, HTML, MS SQL, REST API, JWT.
Experience with front-end development and third-party API integration.
Strong analytical, problem-solving, and communication skills.
Familiar with writing and using test cases for debugging and performance optimization
Build dashboards and systems to monitor model metrics like accuracy, latency, and anomalies.
Run diagnostics and help resolve model drift, data issues, and production errors.
Assist with data prep and ETL workflows; write and optimize SQL for pipeline efficiency.
Document monitoring processes and support team-wide best practices.
Collaborate across teams and stay current with MLOps and data pipeline trends.
Bachelor's or Master's degree in Computer Science, Data Science, Mathematics, or a related discipline.
Eager to gain hands-on experience in the full lifecycle of machine learning and AI model operations.
Self-motivated with a willingness to take initiative.
Ability to handle ambiguity and work effectively in a dynamic setting
Keen interest in developing robust monitoring solutions, SQL-driven data insights, and efficient ETL pipelines to support scalable AI-driven applications.",312
Jobstreet,Computer Science,Group Cybersecurity Coordinator,PT Acclime Consulting Indonesia,"Monitor daily security operations and threat activity.
Configure, manage, and maintain security-related infrastructure.
Develop, implement, and update security policies, controls, and procedures including: Incident response, Disaster recovery, Data loss prevention, and Business continuity planning.
Ensure the protection of digital files and information systems.
Conduct regular internal and external security audits, vulnerability assessments, and penetration tests.
Manage and maintain ISO/IEC 27001 certifications and compliance efforts.
Develop and monitor measurable cybersecurity metrics (KRI, KPI, KCI).
Lead cybersecurity training and awareness initiatives.
Coordinate incident monitoring and response processes.
Monitor compliance with internal policies and relevant external standards.
Recommend and implement enhancements to cybersecurity frameworks.
Maintain and continuously improve security documentation and procedures.
Foster and promote a strong security awareness culture across the group.
Support the execution of the overarching Cybersecurity Strategy.
Assist with client security assessments and audits.
Ensure security is embedded in all business processes and technology deployments.
Collaborate with global offices to ensure consistent and effective implementation of security controls.
Bachelor’s or Master’s degree in Computer Science, Information Technology, or a related field.
Minimum 3 years of international work experience in Cybersecurity.
Information Security: CISM, CISSP, CRISC, CISA
ISO/IEC 27001: Certified Auditor or Lead Implementer
Penetration Testing: CEH, GPEN, GXPN, OSCP, CPT, CEPT, OSCE
Cloud Security: CCSK, Cloud+, GCSA, CCSP
Other Frameworks: ITIL, PMP, PRINCE2, TOGAF, Agile, DevOps
Strong written and verbal communication skills in English.
Persuasive communicator, confident in engaging with senior stakeholders.
High integrity and reliability.
Passionate and curious about cybersecurity and technology.
Agile mindset; able to adapt quickly in a dynamic environment.
Critical thinker with a strong attention to detail and quality.
Proactive, responsive, and continuously seeks improvement opportunities.
Comfortable working independently and collaboratively across diverse teams.",313
Jobstreet,Computer Science,Backend Engineer,PT Hydrax Teknologi Indonesia,"Design, build, and maintain backend services for digital asset custody, including trade matching, transaction execution, accounting, and risk management functionalities
Collaborate with product managers, blockchain developers, and security experts to develop secure and scalable backend solutions
Implement APIs and integrate with blockchain infrastructure to ensure high availability and reliability of our custody systems
Write test scripts, set up monitoring and logging infrastructure, and ensure compliance with regulatory requirements related to digital asset custody
At least 5+ years of software development experience, with a focus on backend development
Bachelor’s degree in Computer Science, Engineering, or a related field
Proficiency in Golang as well as other modern high-level languages
Strong understanding of blockchain technology, cryptographic principles, and digital asset security
Experience working in the financial services industry, preferably in digital asset custody or blockchain-related projects
Familiarity with Linux environments, SQL, and relational databases
Self-motivated, capable of working independently and collaboratively in a fast- paced environment
Excellent problem-solving skills, attention to detail, and ability to prioritise tasks effectively
Good communication skills and the ability to work effectively with cross- functional teams",314
